,Unnamed: 0,Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Category,yelp_id,name,stars,Time,Date,Local_sg_time,L2_id
295,295,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue May 29 11:40:41 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:40:41,2012529,29/05/2012 11:40,13
345,345,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Tue May 29 21:23:24 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,21:23:24,2012529,29/05/2012 21:23,2
296,296,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Thu May 31 21:10:04 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:10:04,2012531,31/05/2012 21:10,13
297,297,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 01 11:51:13 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:51:13,2012601,01/06/2012 11:51,13
386,386,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Sat Jun 02 21:41:05 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,21:41:05,2012602,02/06/2012 21:41,63
428,428,904,904,Independent,4b9921d2f964a520956335e3,3629,Mon Jun 04 21:18:48 +0000 2012,-360,51.081906,-113.983865,Coffee Shop,2NXqT1TeirsUsb6Pawwg2w,Tim Hortons,4,21:18:48,2012604,04/06/2012 21:18,1
387,387,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Mon Jun 04 21:19:40 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,21:19:40,2012604,04/06/2012 21:19,63
449,449,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 06 11:43:48 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:43:48,2012606,06/06/2012 11:43,13
450,450,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 06 21:22:59 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:22:59,2012606,06/06/2012 21:22,13
451,451,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Thu Jun 07 11:41:42 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:41:42,2012607,07/06/2012 11:41,13
515,515,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Thu Jun 07 21:09:06 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,21:09:06,2012607,07/06/2012 21:09,2
452,452,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 08 11:40:15 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:40:15,2012608,08/06/2012 11:40,13
453,453,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 08 21:43:38 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:43:38,2012608,08/06/2012 21:43,13
587,587,884,884,Independent,4b75f725f964a520ba322ee3,3629,Sat Jun 09 23:10:31 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4,23:10:31,2012609,09/06/2012 23:10,0
588,588,884,884,Independent,4b75f725f964a520ba322ee3,3629,Sun Jun 10 22:22:18 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4,22:22:18,2012610,10/06/2012 22:22,0
624,624,901,901,Independent,4c4a0f2dc668e21e0f6f15f8,3629,Sun Jun 10 22:42:57 +0000 2012,-360,51.080692,-113.988304,Automotive Shop,5pf9ajIWw3IV-HXeGGlt8w,Edo Ichiban,3.5,22:42:57,2012610,10/06/2012 22:42,27
625,625,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Sun Jun 10 22:49:00 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5,22:49:00,2012610,10/06/2012 22:49,2
627,627,905,905,Independent,4bd0da6fb221c9b61796d4d0,3629,Sun Jun 10 22:56:18 +0000 2012,-360,51.077601,-113.980284,Ice Cream Shop,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5,22:56:18,2012610,10/06/2012 22:56,72
653,653,209,209,Independent,4b0586f0f964a520047722e3,3629,Mon Jun 11 17:18:14 +0000 2012,-360,50.989763,-114.097292,Hospital,lfNKrYIB8k_4KA8cQHyh1A,Rockyview General Hospital,4,17:18:14,2012611,11/06/2012 17:18,76
626,626,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Mon Jun 11 21:49:18 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5,21:49:18,2012611,11/06/2012 21:49,2
639,639,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Tue Jun 12 18:28:17 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5,18:28:17,2012612,12/06/2012 18:28,5
682,682,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Tue Jun 12 19:50:46 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5,19:50:46,2012612,12/06/2012 19:50,63
704,704,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jun 13 21:20:29 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:20:29,2012613,13/06/2012 21:20,13
715,715,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Jun 15 11:39:13 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:39:13,2012615,15/06/2012 11:39,13
716,716,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Sat Jun 16 21:19:37 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:19:37,2012616,16/06/2012 21:19,13
731,731,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Sat Jun 16 21:31:27 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,21:31:27,2012616,16/06/2012 21:31,2
764,764,865,2207,Combined,4b77037df964a52085742ee3,3629,Sun Jun 17 21:04:41 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,#NAME?,Sport Chek - Sunridge Mall,2.5,21:04:41,2012617,17/06/2012 21:04,30
765,765,866,2207,Combined,4b2eccccf964a520dce624e3,3629,Sun Jun 17 21:11:47 +0000 2012,-360,51.073339,-113.986642,Department Store,it9Gge6YxZpDX6oK_o0txQ,Claires Sunridge Mall,1,21:11:47,2012617,17/06/2012 21:11,3
802,802,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Mon Jun 18 18:26:56 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5,18:26:56,2012618,18/06/2012 18:26,63
803,803,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Tue Jun 26 18:48:41 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5,18:48:41,2012626,26/06/2012 18:48,63
837,837,1237,2105,Combined,4f75f14fe4b02ca6e4cad4de,3629,Tue Jun 26 19:38:53 +0000 2012,-360,51.045605,-114.067154,Miscellaneous Shop,8qILyIvGsg9IhgxzxH3bnA,Dollarama,2.5,19:38:53,2012626,26/06/2012 19:38,83
718,718,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jun 26 19:44:06 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,19:44:06,2012626,26/06/2012 19:44,13
875,875,182,182,Independent,4b9a998ef964a52036c535e3,3629,Mon Jul 02 11:09:13 +0000 2012,-360,50.95114,-114.002194,Fast Food Restaurant,VY7glXpgWYpGR03xJ03otw,McDonald's,2.5,11:09:13,2012702,02/07/2012 11:09,13
901,901,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 02 21:36:52 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:36:52,2012702,02/07/2012 21:36,13
935,935,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Tue Jul 03 22:04:04 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,22:04:04,2012703,03/07/2012 22:04,63
950,950,1072,1072,Independent,4bcdfaf8fb84c9b60ff7223e,3629,Wed Jul 04 19:05:44 +0000 2012,-360,51.046101,-114.099096,Bus Line,ubPXVKIzQseAQPQYdITcig,Greyhound Bus Lines,2,19:05:44,2012704,04/07/2012 19:05,116
902,902,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jul 04 19:34:05 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,19:34:05,2012704,04/07/2012 19:34,13
976,976,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Thu Jul 05 18:40:00 +0000 2012,-360,51.045615,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3,18:40:00,2012705,05/07/2012 18:40,30
977,977,865,2207,Combined,4b77037df964a52085742ee3,3629,Thu Jul 05 19:44:35 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,#NAME?,Sport Chek - Sunridge Mall,2.5,19:44:35,2012705,05/07/2012 19:44,30
978,978,870,2207,Combined,4b77204af964a520eb7f2ee3,3629,Thu Jul 05 19:44:58 +0000 2012,-360,51.074754,-113.985061,Department Store,a6BSOXreVuE4FMiWpR27MQ,The Bay,3.5,19:44:58,2012705,05/07/2012 19:44,3
1053,1053,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Sat Jul 07 21:01:34 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:01:34,2012707,07/07/2012 21:01,13
1061,1061,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Sat Jul 07 21:13:50 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,21:13:50,2012707,07/07/2012 21:13,2
1054,1054,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 09 11:40:17 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:40:17,2012709,09/07/2012 11:40,13
1055,1055,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 09 21:23:48 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:23:48,2012709,09/07/2012 21:23,13
1114,1114,1237,2105,Combined,4f75f14fe4b02ca6e4cad4de,3629,Tue Jul 10 21:23:21 +0000 2012,-360,51.045605,-114.067154,Miscellaneous Shop,8qILyIvGsg9IhgxzxH3bnA,Dollarama,2.5,21:23:21,2012710,10/07/2012 21:23,83
1056,1056,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jul 10 21:31:45 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:31:45,2012710,10/07/2012 21:31,13
1057,1057,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Wed Jul 11 11:41:46 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:41:46,2012711,11/07/2012 11:41,13
1130,1130,908,908,Independent,4b3038faf964a520f4f724e3,3629,Wed Jul 11 21:09:56 +0000 2012,-360,51.081867,-113.990926,Paper / Office Supplies Store,tSIdcUvKCivHxHj6JOjlig,Staples Calgary N.E.,3,21:09:56,2012711,11/07/2012 21:09,77
1131,1131,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Wed Jul 11 21:14:49 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5,21:14:49,2012711,11/07/2012 21:14,2
1156,1156,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Thu Jul 12 18:10:25 +0000 2012,-360,51.045615,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3,18:10:25,2012712,12/07/2012 18:10,30
1158,1158,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Thu Jul 12 18:30:52 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5,18:30:52,2012712,12/07/2012 18:30,63
1168,1168,1243,2102,Combined,4caf89aeeb65b1f7098264cd,3629,Thu Jul 12 20:22:49 +0000 2012,-360,51.044741,-114.068565,Fast Food Restaurant,M6SrznKKLL8pPRIJFyrRMQ,Fatburger,3,20:22:49,2012712,12/07/2012 20:22,13
1195,1195,945,2208,Combined,4f5fdd91e4b02a8706a800a0,3629,Fri Jul 13 17:36:39 +0000 2012,-360,51.108174,-114.041644,Smoke Shop,WAv0Q845KM8azEYaaKbahw,Holy Smoke BBQ,5,17:36:39,2012713,13/07/2012 17:36,128
1196,1196,943,2208,Combined,4b40f33bf964a52012be25e3,3629,Fri Jul 13 17:42:27 +0000 2012,-360,51.107214,-114.038,Department Store,M6UFUbDVwh3xX2VcsUpekA,Walmart,2,17:42:27,2012713,13/07/2012 17:42,3
1244,1244,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Mon Jul 16 20:55:42 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,20:55:42,2012716,16/07/2012 20:55,13
1157,1157,1141,2105,Combined,4c9bc1105e1a9521b4be66f3,3629,Wed Jul 18 20:45:34 +0000 2012,-360,51.045615,-114.064308,Sporting Goods Shop,9_nJFcjnLMSSV3TraDP1YQ,Sport Chek Stephen Avenue,3,20:45:34,2012718,18/07/2012 20:45,30
1299,1299,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Tue Jul 24 20:37:47 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,20:37:47,2012724,24/07/2012 20:37,2
1301,1301,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Tue Jul 24 21:02:10 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,21:02:10,2012724,24/07/2012 21:02,13
1300,1300,1236,2102,Combined,4b68b6d1f964a520b8882be3,3629,Thu Jul 26 21:23:16 +0000 2012,-360,51.046493,-114.069757,Drugstore / Pharmacy,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5,21:23:16,2012726,26/07/2012 21:23,2
1355,1355,870,2207,Combined,4b77204af964a520eb7f2ee3,3629,Sun Jul 29 19:14:27 +0000 2012,-360,51.074754,-113.985061,Department Store,a6BSOXreVuE4FMiWpR27MQ,The Bay,3.5,19:14:27,2012729,29/07/2012 19:14,3
1357,1357,865,2207,Combined,4b77037df964a52085742ee3,3629,Sun Jul 29 19:20:24 +0000 2012,-360,51.072853,-113.985438,Sporting Goods Shop,#NAME?,Sport Chek - Sunridge Mall,2.5,19:20:24,2012729,29/07/2012 19:20,30
1360,1360,905,905,Independent,4bd0da6fb221c9b61796d4d0,3629,Mon Jul 30 03:45:43 +0000 2012,-360,51.077601,-113.980284,Ice Cream Shop,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5,03:45:43,2012730,30/07/2012 03:45,72
1364,1364,1207,1207,Independent,4b21a170f964a520373f24e3,3629,Mon Jul 30 16:28:47 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5,16:28:47,2012730,30/07/2012 16:28,5
1369,1369,320,2216,Combined,4ca4f32b8a65bfb73f472b22,3629,Mon Jul 30 17:07:16 +0000 2012,-360,50.997394,-114.073559,Sporting Goods Shop,UIBn9sYbDbPBBJYNcu1u2g,Sport Chek Chinook Centre,2.5,17:07:16,2012730,30/07/2012 17:07,30
1371,1371,39,2214,Combined,4b0586ecf964a520e67522e3,3629,Mon Jul 30 18:44:54 +0000 2012,-360,51.016164,-114.16945,Multiplex,nbSyA7zXxpCrwfZZKAXWFg,Cineplex Odeon Westhills Cinemas,3.5,18:44:54,2012730,30/07/2012 18:44,102
1375,1375,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Mon Jul 30 20:28:17 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,20:28:17,2012730,30/07/2012 20:28,63
1401,1401,869,2207,Combined,4bb3f85a87aa952143c2acd1,3629,Thu Aug 09 20:47:17 +0000 2012,-360,51.074351,-113.984542,Drugstore / Pharmacy,412zay6TFdL20X7649p2xw,Shoppers Drug Mart,2.5,20:47:17,2012809,09/08/2012 20:47,2
1729,1729,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Wed Sep 05 21:05:55 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5,21:05:55,2012905,05/09/2012 21:05,2
1747,1747,1098,1098,Independent,4b6c7abef964a520763d2ce3,3629,Sun Sep 09 22:25:04 +0000 2012,-360,51.04665,-114.080741,Fast Food Restaurant,NPa74p4Ox9-5d-EbByx1gw,McDonalds,2,22:25:04,2012909,09/09/2012 22:25,13
1767,1767,1094,1094,Independent,4ec74ff493ad41338ca9361e,3629,Fri Sep 14 18:17:09 +0000 2012,-360,51.045025,-114.081407,Strip Club,R0TiQjTK-IuAq75bTLw0dw,Boudoir Rouge,2.5,18:17:09,2012914,14/09/2012 18:17,63
1771,1771,884,884,Independent,4b75f725f964a520ba322ee3,3629,Fri Sep 14 20:42:02 +0000 2012,-360,51.079304,-113.9906,Grocery Store,pih0Ql0yOcVbLUI9eovGIA,Costco Wholesale,4,20:42:02,2012914,14/09/2012 20:42,0
1772,1772,907,907,Independent,4b538d21f964a520d0a127e3,3629,Fri Sep 14 20:47:03 +0000 2012,-360,51.08202,-113.989727,Electronics Store,KxGh3Nqszq0V2yOwKuI5dw,Memory Express,3.5,20:47:03,2012914,14/09/2012 20:47,10
1730,1730,903,903,Independent,4b9edb4af964a5208c0637e3,3629,Sat Sep 15 03:32:04 +0000 2012,-360,51.081061,-113.982746,Drugstore / Pharmacy,WvRHQVs7fsz27RR5yFm13A,London Drugs,3.5,03:32:04,2012915,15/09/2012 03:32,2
1809,1809,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Sat Sep 15 21:18:31 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,21:18:31,2012915,15/09/2012 21:18,63
1810,1810,899,899,Independent,4b1ddc07f964a520f51524e3,3629,Thu Oct 11 20:30:40 +0000 2012,-360,51.079882,-113.987948,Strip Club,NUGXuxdv3ef0XGqNsoU4qg,CatHouse,2.5,20:30:40,20121011,11/10/2012 20:30,63
1840,1840,1239,2105,Combined,4b76ed79f964a5205f6b2ee3,3629,Fri Oct 12 11:41:04 +0000 2012,-360,51.045706,-114.067115,Fast Food Restaurant,LVbwNQX1FjdYvy7HighxIw,McDonald's,2,11:41:04,20121012,12/10/2012 11:41,13
4784,4784,869,2207,Combined,4bb3f85a87aa952143c2acd1,3629,Wed Jun 26 15:04:50 +0000 2013,-360,51.074351,-113.984542,Drugstore / Pharmacy,412zay6TFdL20X7649p2xw,Shoppers Drug Mart,2.5,15:04:50,2013626,26/06/2013 15:04,2
3205,3205,405,405,Independent,4b15508cf964a520c3b023e3,3670,Fri Feb 01 09:24:35 +0000 2013,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,09:24:35,2013201,01/02/2013 09:24,55
1129,1129,839,839,Independent,4b0586e6f964a520cf7322e3,4648,Wed Jul 11 20:58:39 +0000 2012,-360,51.067653,-114.010618,Hotel,_Dz7a9gMBJgo_JTO0PPuxw,Clarion Hotel and Conference Centre,3,20:58:39,2012711,11/07/2012 20:58,15
1134,1134,1250,2102,Combined,4b0adb4ff964a520f52823e3,4648,Thu Jul 12 00:48:12 +0000 2012,-360,51.045778,-114.069264,Restaurant,dYVqKTTM2eZZWntx8UG3uA,Earls 67,3,00:48:12,2012712,12/07/2012 00:48,21
1184,1184,839,839,Independent,4b0586e6f964a520cf7322e3,4648,Fri Jul 13 05:43:13 +0000 2012,-360,51.067653,-114.010618,Hotel,_Dz7a9gMBJgo_JTO0PPuxw,Clarion Hotel and Conference Centre,3,05:43:13,2012713,13/07/2012 05:43,15
2278,2278,1110,1110,Independent,4b100037f964a520486723e3,5402,Sun Nov 25 17:58:23 +0000 2012,-420,51.045851,-114.077001,Hotel,pbQm0U_cYpBHsg3uL2Z6Hg,Ramada Plaza by Wyndham Calgary Downtown,2.5,17:58:23,20121125,25/11/2012 17:58,15
2305,2305,1110,1110,Independent,4b100037f964a520486723e3,5402,Tue Nov 27 00:06:51 +0000 2012,-420,51.045851,-114.077001,Hotel,pbQm0U_cYpBHsg3uL2Z6Hg,Ramada Plaza by Wyndham Calgary Downtown,2.5,00:06:51,20121127,27/11/2012 00:06,15
2306,2306,1110,1110,Independent,4b100037f964a520486723e3,5402,Wed Nov 28 15:29:00 +0000 2012,-420,51.045851,-114.077001,Hotel,pbQm0U_cYpBHsg3uL2Z6Hg,Ramada Plaza by Wyndham Calgary Downtown,2.5,15:29:00,20121128,28/11/2012 15:29,15
28,28,1098,1098,Independent,4b6c7abef964a520763d2ce3,5554,Wed Apr 04 00:42:25 +0000 2012,-360,51.04665,-114.080741,Fast Food Restaurant,NPa74p4Ox9-5d-EbByx1gw,McDonalds,2,00:42:25,2012404,04/04/2012 00:42,13
59,59,73,2221,Combined,4ba990f7f964a520c62e3ae3,5554,Wed Apr 04 23:51:13 +0000 2012,-360,50.905549,-114.064985,Grocery Store,WxzEFPjYt0VIwKDw4tur4Q,Safeway,4,23:51:13,2012404,04/04/2012 23:51,0
150,150,947,947,Independent,4c28cca6ed0ac9b6b1c160aa,5554,Wed Apr 11 00:26:18 +0000 2012,-360,51.062617,-114.09255,Concert Hall,cPRXswksG5uHCOrask1Y7Q,Southern Alberta Jubilee Auditorium,4,00:26:18,2012411,11/04/2012 00:26,33
29,29,1098,1098,Independent,4b6c7abef964a520763d2ce3,5554,Wed Apr 11 05:02:31 +0000 2012,-360,51.04665,-114.080741,Fast Food Restaurant,NPa74p4Ox9-5d-EbByx1gw,McDonalds,2,05:02:31,2012411,11/04/2012 05:02,13
1536,1536,332,2301,Combined,4b6ca19bf964a520f4472ce3,5554,Thu Apr 12 02:14:51 +0000 2012,-360,50.987446,-114.045463,Pizza Place,wT7E0D8i9zJAKM2xDn8ygw,Boston Pizza,3,02:14:51,2012412,12/04/2012 02:14,29
1588,1588,109,2218,Combined,4b807081f964a520707230e3,5554,Fri Apr 13 23:17:52 +0000 2012,-360,50.953226,-114.068052,Department Store,ZPxwJ_EGMO76Ticcv2Gy6A,The Bay,2.5,23:17:52,2012413,13/04/2012 23:17,3
1599,1599,1207,1207,Independent,4b21a170f964a520373f24e3,5554,Sat Apr 14 02:22:21 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5,02:22:21,2012414,14/04/2012 02:22,5
1596,1596,864,864,Independent,4b6e5447f964a5208cb82ce3,5554,Sat Apr 14 02:42:37 +0000 2012,-360,51.071066,-113.982918,Pub,dr2RuJv25hyFXe8spy4AWw,Shillelagh's Pub,2,02:42:37,2012414,14/04/2012 02:42,16
1606,1606,877,877,Independent,4b0586ecf964a520e77522e3,5554,Sat Apr 14 06:15:15 +0000 2012,-360,51.074208,-113.990836,Multiplex,jM7O18Dp00u6Dwo8SEJuEg,Cineplex Odeon Sunridge Spectrum Cinemas,3,06:15:15,2012414,14/04/2012 06:15,102
2651,2651,1098,1098,Independent,4b6c7abef964a520763d2ce3,5554,Wed Apr 18 00:47:28 +0000 2012,-360,51.04665,-114.080741,Fast Food Restaurant,NPa74p4Ox9-5d-EbByx1gw,McDonalds,2,00:47:28,2012418,18/04/2012 00:47,13
2676,2676,405,405,Independent,4b15508cf964a520c3b023e3,5554,Wed Apr 18 23:21:54 +0000 2012,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,23:21:54,2012418,18/04/2012 23:21,55
4568,4568,405,405,Independent,4b15508cf964a520c3b023e3,5554,Sat Apr 28 21:37:07 +0000 2012,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,21:37:07,2012428,28/04/2012 21:37,55
4577,4577,319,2216,Combined,4b5b8573f964a520640429e3,5554,Sun Apr 29 02:12:52 +0000 2012,-360,50.996128,-114.07385,Music Store,udSsW2GUM3w2QI4hI9Uq9Q,HMV,3,02:12:52,2012429,29/04/2012 02:12,66
4606,4606,53,53,Independent,4b8d5f1df964a520b6f732e3,5554,Wed May 02 01:12:30 +0000 2012,-360,50.900895,-114.061689,Department Store,YwjlMw_KBgj6F-Ys--XayA,Walmart,3,01:12:30,2012502,02/05/2012 01:12,3
5123,5123,1054,1054,Independent,4b0586e9f964a520a77422e3,5554,Thu May 03 21:56:08 +0000 2012,-360,51.067203,-114.10659,Bar,thIHA6XutTZxRTT5Z2s1wA,Tipperary's Pub,3,21:56:08,2012503,03/05/2012 21:56,22
5155,5155,1207,1207,Independent,4b21a170f964a520373f24e3,5554,Fri May 04 20:23:46 +0000 2012,-360,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,City Hall LRT Station,3.5,20:23:46,2012504,04/05/2012 20:23,5
5184,5184,332,2301,Combined,4b6ca19bf964a520f4472ce3,5554,Sat May 05 04:27:03 +0000 2012,-360,50.987446,-114.045463,Pizza Place,wT7E0D8i9zJAKM2xDn8ygw,Boston Pizza,3,04:27:03,2012505,05/05/2012 04:27,29
5204,5204,405,405,Independent,4b15508cf964a520c3b023e3,5554,Sat May 05 23:53:15 +0000 2012,-360,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,Scotiabank Saddledome,3.5,23:53:15,2012505,05/05/2012 23:53,55
